,authorMeta.id,authorMeta.verified,commentCount,diggCount,downloaded,hashtag.name,musicMeta.musicAuthor,musicMeta.musicName,playCount,shareCount,videoMeta.duration
51,6672914621285860357,False,11600,461700,True,fun,Sonnelebensfroh,Originalton,11100000,102700,12
52,6751836460218270726,False,421,86000,True,,Pop Smoke,What You Know Bout Love,776800,308,8
53,6604420603187675141,False,1164,125000,True,,Riovacci,original sound,1500000,1107,29
54,6792932806059901957,False,297,8204,True,hoodiechallenge,TroyBoi,KinjaBang,86200,93,12
55,6788212025962644485,False,107,6454,True,fyp,Jinx ,Combination Taco Bell and Pizza Hut by Das Racist,63200,19,15
55,6788212025962644485,False,107,6454,True,foryou,Jinx ,Combination Taco Bell and Pizza Hut by Das Racist,63200,19,15
55,6788212025962644485,False,107,6454,True,fy,Jinx ,Combination Taco Bell and Pizza Hut by Das Racist,63200,19,15
55,6788212025962644485,False,107,6454,True,voorjou,Jinx ,Combination Taco Bell and Pizza Hut by Das Racist,63200,19,15
55,6788212025962644485,False,107,6454,True,voorjoupagina,Jinx ,Combination Taco Bell and Pizza Hut by Das Racist,63200,19,15
55,6788212025962644485,False,107,6454,True,viral,Jinx ,Combination Taco Bell and Pizza Hut by Das Racist,63200,19,15
56,6749455452130444293,False,88,899,True,tiktokfriends,jose,original sound,35900,7,8
56,6749455452130444293,False,88,899,True,thirsttrap,jose,original sound,35900,7,8
56,6749455452130444293,False,88,899,True,missmarketing,jose,original sound,35900,7,8
57,6798588376820909061,False,694,86900,True,alberta,Holly Henry,Sweet Dreams (A cappella),654200,6076,10
57,6798588376820909061,False,694,86900,True,canada,Holly Henry,Sweet Dreams (A cappella),654200,6076,10
57,6798588376820909061,False,694,86900,True,travelcanada,Holly Henry,Sweet Dreams (A cappella),654200,6076,10
57,6798588376820909061,False,694,86900,True,travelalberta,Holly Henry,Sweet Dreams (A cappella),654200,6076,10
57,6798588376820909061,False,694,86900,True,banff,Holly Henry,Sweet Dreams (A cappella),654200,6076,10
57,6798588376820909061,False,694,86900,True,morainelake,Holly Henry,Sweet Dreams (A cappella),654200,6076,10
58,6626728424634417158,False,257,5865,True,jufjoyce,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,jufjoyce,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,jufjoyce,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,verhuisvlog,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,verhuisvlog,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,verhuisvlog,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,teacher,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,teacher,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,teacher,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,comedy,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,comedy,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,comedy,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,yesidothecooking,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,yesidothecooking,tyana,cook clean plot twist tyananana,34800,1,10
58,6626728424634417158,False,257,5865,True,yesidothecooking,tyana,cook clean plot twist tyananana,34800,1,10
59,15418955,False,110,5805,True,pov,favsoundds ,die for you,47300,33,15
59,15418955,False,110,5805,True,voorjou,favsoundds ,die for you,47300,33,15
59,15418955,False,110,5805,True,tiktoknl,favsoundds ,die for you,47300,33,15
59,15418955,False,110,5805,True,viraal,favsoundds ,die for you,47300,33,15
59,15418955,False,110,5805,True,ios14,favsoundds ,die for you,47300,33,15
60,6527757153342592000,False,26,5480,True,fyp,lindsn21,original sound,44700,22,14
60,6527757153342592000,False,26,5480,True,foryou,lindsn21,original sound,44700,22,14
60,6527757153342592000,False,26,5480,True,fy,lindsn21,original sound,44700,22,14
60,6527757153342592000,False,26,5480,True,freestylefootball,lindsn21,original sound,44700,22,14
60,6527757153342592000,False,26,5480,True,skills,lindsn21,original sound,44700,22,14
61,6896167152778331138,False,0,2600000,True,mask,Chri$tian Gate$,Overwhelmed remix by Itsluxcity Christian Gates,19100000,13700,8
61,6896167152778331138,False,0,2600000,True,vindiesel,Chri$tian Gate$,Overwhelmed remix by Itsluxcity Christian Gates,19100000,13700,8
61,6896167152778331138,False,0,2600000,True,vibewithvin,Chri$tian Gate$,Overwhelmed remix by Itsluxcity Christian Gates,19100000,13700,8
61,6896167152778331138,False,0,2600000,True,funny,Chri$tian Gate$,Overwhelmed remix by Itsluxcity Christian Gates,19100000,13700,8
62,6786170881258554374,False,12,4673,True,not,Sajjad Hamayun,original sound,246700,82,8
62,6786170881258554374,False,12,4673,True,twisting,Sajjad Hamayun,original sound,246700,82,8
62,6786170881258554374,False,12,4673,True,hand,Sajjad Hamayun,original sound,246700,82,8
63,6844969663739479045,False,39,1472,True,hinkebeentje,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,hatseflats,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,kerstinhuis,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,fyp,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,fy,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,vjp,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,vj,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,daarbenikweer,kal :),original sound,49400,114,10
63,6844969663739479045,False,39,1472,True,athome,kal :),original sound,49400,114,10
64,6710151821354419205,False,60,9247,True,fyp,sarah ,original sound,99600,27,21
64,6710151821354419205,False,60,9247,True,foru,sarah ,original sound,99600,27,21
64,6710151821354419205,False,60,9247,True,fitnessgirls,sarah ,original sound,99600,27,21
64,6710151821354419205,False,60,9247,True,horrortok,sarah ,original sound,99600,27,21
64,6710151821354419205,False,60,9247,True,fitnesstips,sarah ,original sound,99600,27,21
64,6710151821354419205,False,60,9247,True,chestdips,sarah ,original sound,99600,27,21
64,6710151821354419205,False,60,9247,True,chestworkout,sarah ,original sound,99600,27,21
65,6752201966468596741,False,380,8990,True,rijst,Dominik Hauser,Mission Impossible Theme (Movie Trailer Mix),246400,440,19
65,6752201966468596741,False,380,8990,True,lifehack,Dominik Hauser,Mission Impossible Theme (Movie Trailer Mix),246400,440,19
65,6752201966468596741,False,380,8990,True,foodhack,Dominik Hauser,Mission Impossible Theme (Movie Trailer Mix),246400,440,19
66,6604420603187675141,False,490,70100,True,,Riovacci,original sound,582400,729,15
66,6604420603187675141,False,490,70100,True,,Riovacci,original sound,582400,729,15
67,6629104316714582021,False,111,6130,True,рек,Naomy. 🦋,Fill in Billies voice,55500,31,15
67,6629104316714582021,False,111,6130,True,рекомендации,Naomy. 🦋,Fill in Billies voice,55500,31,15
67,6629104316714582021,False,111,6130,True,хочуврек,Naomy. 🦋,Fill in Billies voice,55500,31,15
67,6629104316714582021,False,111,6130,True,recommendations,Naomy. 🦋,Fill in Billies voice,55500,31,15
67,6629104316714582021,False,111,6130,True,keşfet,Naomy. 🦋,Fill in Billies voice,55500,31,15
67,6629104316714582021,False,111,6130,True,billieeilish,Naomy. 🦋,Fill in Billies voice,55500,31,15
67,6629104316714582021,False,111,6130,True,lovely,Naomy. 🦋,Fill in Billies voice,55500,31,15
68,6823511508418266117,False,31,5898,True,fy,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,fyp,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,voorjou,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,voorjouwpage,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,follow,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,viraal,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,gekkies,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,internetgekkies,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,picobello,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,hallo,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,lachen,Danny backup,origineel geluid,171200,689,17
68,6823511508418266117,False,31,5898,True,nederlands,Danny backup,origineel geluid,171200,689,17
69,6852932490630890502,False,264,24000,True,jungkook,kim.sahar,original sound,70100,240,59
69,6852932490630890502,False,264,24000,True,bts,kim.sahar,original sound,70100,240,59
69,6852932490630890502,False,264,24000,True,armybts,kim.sahar,original sound,70100,240,59
69,6852932490630890502,False,264,24000,True,bts_official_bighit,kim.sahar,original sound,70100,240,59
70,6887750145758102533,False,17,7508,True,,Dinesh Bandara,original sound,58500,18,37
71,6828495788898616325,True,124,9099,True,colombian,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,sinisterra,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,feyenoord,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,soccer,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,training,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,fy,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,celebrate,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,football,🪐☁️✨🌻,#Slomo Trans,103000,38,11
71,6828495788898616325,True,124,9099,True,foryoupage,🪐☁️✨🌻,#Slomo Trans,103000,38,11
72,6859278251932992517,False,414,25700,True,georgerussell,Sam Fischer,This City,197200,518,9
72,6859278251932992517,False,414,25700,True,mercedes,Sam Fischer,This City,197200,518,9
72,6859278251932992517,False,414,25700,True,f1,Sam Fischer,This City,197200,518,9
72,6859278251932992517,False,414,25700,True,formula1,Sam Fischer,This City,197200,518,9
72,6859278251932992517,False,414,25700,True,fy,Sam Fischer,This City,197200,518,9
72,6859278251932992517,False,414,25700,True,foryou,Sam Fischer,This City,197200,518,9
73,6817667883326604293,False,95,4029,True,,Mfa Abdallah,original sound,44000,0,24
74,6781548385347732486,False,52,13000,True,qucee,Qucee memepies,original sound,198500,349,59
74,6781548385347732486,False,52,13000,True,viral,Qucee memepies,original sound,198500,349,59
74,6781548385347732486,False,52,13000,True,foryoupage,Qucee memepies,original sound,198500,349,59
74,6781548385347732486,False,52,13000,True,foryou,Qucee memepies,original sound,198500,349,59
74,6781548385347732486,False,52,13000,True,peterpiet,Qucee memepies,original sound,198500,349,59
75,6774158772455621637,False,213,11200,True,,mo.rab,original sound,124000,57,15
76,6872122433383531521,False,86,20700,True,naruto,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,temari,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,shikamaru,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,gaara,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,anime,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,animeedit,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,recommendations,🕊,hi_hi_cutiepie corpse,102400,110,11
76,6872122433383531521,False,86,20700,True,fyp,🕊,hi_hi_cutiepie corpse,102400,110,11
77,6878327842875458565,False,195,10600,True,horadearrasar,MC Teteu,Rave na Praia,109200,313,13
78,6834535971083895814,False,469,13400,True,vibe,Detroit Nomad,original sound,89500,860,59
78,6834535971083895814,False,469,13400,True,drums,Detroit Nomad,original sound,89500,860,59
78,6834535971083895814,False,469,13400,True,fun,Detroit Nomad,original sound,89500,860,59
78,6834535971083895814,False,469,13400,True,duet,Detroit Nomad,original sound,89500,860,59
78,6834535971083895814,False,469,13400,True,fyp,Detroit Nomad,original sound,89500,860,59
78,6834535971083895814,False,469,13400,True,happy,Detroit Nomad,original sound,89500,860,59
78,6834535971083895814,False,469,13400,True,music,Detroit Nomad,original sound,89500,860,59
79,6668168694621028357,True,2637,299500,True,asmr,kyle thomas ✌️,original sound,1800000,377,53
79,6668168694621028357,True,2637,299500,True,globbleasmr,kyle thomas ✌️,original sound,1800000,377,53
80,6819666292209107973,False,186,23000,True,horadearrasar,gaabyoficial_,som original,66600,224,13
81,6864239643869807621,False,24,712,True,туториал,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,аниме,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,наруто,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,naruto,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,anime,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,animeedit,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,рек,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,limonka_pechenka,Vinyll,Coffee for Your Head,6458,5,60
81,6864239643869807621,False,24,712,True,рекомендации,Vinyll,Coffee for Your Head,6458,5,60
82,6788949102954349573,False,131,5449,True,checkitout,WhoHeem,Lets Link,63700,19,37
83,6770467116656722950,False,150,16800,True,horadearrasar,Edy Lemond & DJ Guuga & DJ Lucas Beat,Oh My God,139300,198,13
83,6770467116656722950,False,150,16800,True,fy,Edy Lemond & DJ Guuga & DJ Lucas Beat,Oh My God,139300,198,13
83,6770467116656722950,False,150,16800,True,foryou,Edy Lemond & DJ Guuga & DJ Lucas Beat,Oh My God,139300,198,13
83,6770467116656722950,False,150,16800,True,tiktok,Edy Lemond & DJ Guuga & DJ Lucas Beat,Oh My God,139300,198,13
84,6813406001095640069,False,38,2961,True,horadearrasar,bulldoguitass,som original,83200,17,13
84,6813406001095640069,False,38,2961,True,diadecao,bulldoguitass,som original,83200,17,13
84,6813406001095640069,False,38,2961,True,bulldogfrances,bulldoguitass,som original,83200,17,13
84,6813406001095640069,False,38,2961,True,frenchie,bulldoguitass,som original,83200,17,13
85,6831302060991235078,False,408,38700,True,helloworld,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,animeedit,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,helloworldanime,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,animereccomendations,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,fyp,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,fypシ,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,foryoupage,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,amv,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,sadanime,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,romanceanime,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,weeb,✨,original sound,202200,915,13
85,6831302060991235078,False,408,38700,True,otaku,✨,original sound,202200,915,13
86,6826415030901588997,False,106,5328,True,gnc,ZachLagana,original sound,53800,56,58
86,6826415030901588997,False,106,5328,True,fyp,ZachLagana,original sound,53800,56,58
86,6826415030901588997,False,106,5328,True,gym,ZachLagana,original sound,53800,56,58
86,6826415030901588997,False,106,5328,True,fitness,ZachLagana,original sound,53800,56,58
86,6826415030901588997,False,106,5328,True,muscle,ZachLagana,original sound,53800,56,58
86,6826415030901588997,False,106,5328,True,smallbusiness,ZachLagana,original sound,53800,56,58
87,6637472607803342854,False,578,50500,True,детиморя,Cults,Always Forever,198500,457,15
87,6637472607803342854,False,578,50500,True,edit,Cults,Always Forever,198500,457,15
87,6637472607803342854,False,578,50500,True,эдит,Cults,Always Forever,198500,457,15
